Agent ID,Episode Number,Episode Score,Actor Learning Rate,Critic Learning Rate,Discount Factor,Entropy Coefficient,Actor Loss,Critic loss
1,213,48.0,0.000967,0.000709,0.984351,0.000475,466.05609130859375,31.436368942260742
3,222,29.0,0.0007,0.0007,0.7818,0.001,4.998514652252197,0.08756820112466812
1,214,38.0,0.000967,0.000709,0.984351,0.000475,265.2826232910156,19.75986671447754
3,223,78.0,0.0007,0.0007,0.7818,0.001,15.195024490356445,0.09302946925163269
1,215,84.0,0.000967,0.000709,0.984351,0.000475,1193.663818359375,68.9668960571289
2,217,102.0,0.000967,0.000709,0.984351,0.000475,1472.4949951171875,91.13225555419922
3,224,23.0,0.0007,0.0007,0.7818,0.001,-4.48673152923584,0.1306389570236206
3,225,39.0,0.0007,0.0007,0.7818,0.001,9.038313865661621,0.09644552320241928
2,218,133.0,0.000967,0.000709,0.984351,0.000475,2690.203125,124.09614562988281
1,216,136.0,0.000967,0.000709,0.984351,0.000475,2729.4755859375,129.39794921875
2,219,57.0,0.000967,0.000709,0.984351,0.000475,566.513427734375,39.94167709350586
3,226,117.0,0.0007,0.0007,0.7818,0.001,26.951465606689453,0.07972456514835358
1,217,83.0,0.000967,0.000709,0.984351,0.000475,1170.443115234375,69.55745697021484
3,227,19.0,0.0007,0.0007,0.7818,0.001,-3.4491827487945557,0.162654310464859
1,218,23.0,0.000967,0.000709,0.984351,0.000475,37.17228317260742,5.212234020233154
3,228,26.0,0.0007,0.0007,0.7818,0.001,0.951813817024231,0.11621098965406418
3,229,21.0,0.0007,0.0007,0.7818,0.001,-0.15397824347019196,0.11782779544591904
1,219,42.0,0.000967,0.000709,0.984351,0.000475,268.0420837402344,23.68541717529297
2,220,127.0,0.000967,0.000709,0.984351,0.000475,2211.93701171875,116.32714080810547
3,230,43.0,0.0007,0.0007,0.7818,0.001,7.766214370727539,0.0821068212389946
3,231,28.0,0.0007,0.0007,0.7818,0.001,-4.967171669006348,0.25591909885406494
1,220,116.0,0.000967,0.000709,0.984351,0.000475,2073.029052734375,111.53785705566406
3,232,58.0,0.0007,0.0007,0.7818,0.001,15.354191780090332,0.08461850136518478
1,221,71.0,0.000967,0.000709,0.984351,0.000475,858.248291015625,53.3055534362793
2,221,200.0,0.000967,0.000709,0.984351,0.000475,4525.4619140625,160.74659729003906
3,233,79.0,0.0007,0.0007,0.7818,0.001,20.35858154296875,0.07047342509031296
3,234,20.0,0.0007,0.0007,0.7818,0.001,-4.293550491333008,0.11931927502155304
2,222,74.0,0.000967,0.000709,0.984351,0.000475,931.989501953125,59.7888069152832
3,235,59.0,0.0007,0.0007,0.7818,0.001,15.990792274475098,0.09950282424688339
2,223,95.0,0.000967,0.000709,0.984351,0.000475,1458.0084228515625,84.76791381835938
1,222,200.0,0.000967,0.000709,0.984351,0.000475,4691.986328125,171.5879669189453
3,236,84.0,0.0007,0.0007,0.7818,0.001,15.455985069274902,0.08531635999679565
3,237,30.0,0.0007,0.0007,0.7818,0.001,-1.2506581544876099,0.08307674527168274
2,224,82.0,0.000967,0.000709,0.984351,0.000475,1095.279541015625,69.76680755615234
2,225,60.0,0.000967,0.000709,0.984351,0.000475,596.6802368164062,41.01816940307617
1,223,140.0,0.000967,0.000709,0.984351,0.000475,2720.645751953125,131.47483825683594
3,238,123.0,0.0007,0.0007,0.7818,0.001,-14.732959747314453,0.07891994714736938
2,226,31.0,0.000967,0.000709,0.984351,0.000475,95.74238586425781,13.024670600891113
1,224,29.0,0.000967,0.000709,0.984351,0.000475,135.069091796875,8.71729564666748
3,239,35.0,0.0007,0.0007,0.7818,0.001,4.699831008911133,0.0866825208067894
1,225,54.0,0.000967,0.000709,0.984351,0.000475,457.5088806152344,35.24419403076172
2,227,56.0,0.000967,0.000709,0.984351,0.000475,491.1224365234375,36.581478118896484
3,240,105.0,0.0007,0.0007,0.7818,0.001,-28.85045051574707,0.19869376718997955
1,226,80.0,0.000967,0.000709,0.984351,0.000475,1096.6015625,65.71416473388672
3,241,25.0,0.0007,0.0007,0.7818,0.001,-0.1713423728942871,0.09803425520658493
2,228,96.0,0.000967,0.000709,0.984351,0.000475,1458.7286376953125,84.04358673095703
2,229,23.0,0.000967,0.000709,0.984351,0.000475,44.04405212402344,5.689518451690674
3,242,61.0,0.0007,0.0007,0.7818,0.001,14.577354431152344,0.06265749782323837
2,230,50.0,0.000967,0.000709,0.984351,0.000475,397.75830078125,29.347763061523438
2,231,41.0,0.000967,0.000709,0.984351,0.000475,254.99917602539062,18.91755485534668
3,243,63.0,0.0007,0.0007,0.7818,0.001,10.442561149597168,0.09179064631462097
1,227,152.0,0.000967,0.000709,0.984351,0.000475,2668.287353515625,128.0630340576172
3,244,51.0,0.0007,0.0007,0.7818,0.001,10.665275573730469,0.07596065104007721
3,245,49.0,0.0007,0.0007,0.7818,0.001,11.907127380371094,0.07688508182764053
1,228,70.0,0.000967,0.000709,0.984351,0.000475,866.362060546875,52.383155822753906
2,232,184.0,0.000967,0.000709,0.984351,0.000475,3703.514892578125,145.68844604492188
3,246,99.0,0.0007,0.0007,0.7818,0.001,6.305023670196533,0.06709003448486328
3,247,29.0,0.0007,0.0007,0.7818,0.001,-0.1814577877521515,0.1447192281484604
3,248,30.0,0.0007,0.0007,0.7818,0.001,2.677750825881958,0.09768896549940109
3,249,19.0,0.0007,0.0007,0.7818,0.001,-5.130293369293213,0.18233679234981537
2,233,98.0,0.000967,0.000709,0.984351,0.000475,1399.4742431640625,85.19300079345703
1,229,200.0,0.000967,0.000709,0.984351,0.000475,4671.60546875,171.12741088867188
2,234,75.0,0.000967,0.000709,0.984351,0.000475,955.7097778320312,58.20295333862305
2,235,94.0,0.000967,0.000709,0.984351,0.000475,1417.9615478515625,80.94918823242188
2,236,16.0,0.000967,0.000709,0.984351,0.000475,21.54983901977539,2.1945369243621826
1,230,168.0,0.000967,0.000709,0.984351,0.000475,3049.560546875,130.0358123779297
2,237,65.0,0.000967,0.000709,0.984351,0.000475,712.1337890625,44.316951751708984
1,231,68.0,0.000967,0.000709,0.984351,0.000475,792.7477416992188,48.26760482788086
1,232,48.0,0.000967,0.000709,0.984351,0.000475,381.7853698730469,22.83661460876465
2,238,98.0,0.000967,0.000709,0.984351,0.000475,1530.031982421875,87.63123321533203
1,233,78.0,0.000967,0.000709,0.984351,0.000475,998.8778686523438,64.33126068115234
2,239,47.0,0.000967,0.000709,0.984351,0.000475,345.49603271484375,22.054607391357422
1,234,62.0,0.000967,0.000709,0.984351,0.000475,688.4300537109375,43.89447021484375
2,240,105.0,0.000967,0.000709,0.984351,0.000475,1675.89111328125,85.73944091796875
1,235,98.0,0.000967,0.000709,0.984351,0.000475,1504.61669921875,86.6081771850586
2,241,97.0,0.000967,0.000709,0.984351,0.000475,1254.54443359375,73.71752166748047
1,236,90.0,0.000967,0.000709,0.984351,0.000475,1309.631591796875,73.32085418701172
1,237,45.0,0.000967,0.000709,0.984351,0.000475,344.2749328613281,22.82832908630371
1,238,78.0,0.000967,0.000709,0.984351,0.000475,1049.2386474609375,58.96455764770508
2,242,155.0,0.000967,0.000709,0.984351,0.000475,2411.40771484375,123.30281066894531
1,239,46.0,0.000967,0.000709,0.984351,0.000475,314.31683349609375,25.778615951538086
2,243,34.0,0.000967,0.000709,0.984351,0.000475,167.51852416992188,9.9623441696167
2,244,93.0,0.000967,0.000709,0.984351,0.000475,1358.249267578125,79.6080322265625
1,240,129.0,0.000967,0.000709,0.984351,0.000475,2283.18115234375,114.19197082519531
2,245,60.0,0.000967,0.000709,0.984351,0.000475,547.3760986328125,35.77054977416992
1,241,68.0,0.000967,0.000709,0.984351,0.000475,666.2333374023438,46.75248718261719
2,246,73.0,0.000967,0.000709,0.984351,0.000475,751.482666015625,50.350440979003906
1,242,48.0,0.000967,0.000709,0.984351,0.000475,359.9587097167969,23.767078399658203
1,243,144.0,0.000967,0.000709,0.984351,0.000475,2675.056884765625,121.06673431396484
2,247,200.0,0.000967,0.000709,0.984351,0.000475,4076.397216796875,171.8051300048828
1,244,94.0,0.000967,0.000709,0.984351,0.000475,1364.8465576171875,80.52320098876953
2,248,114.0,0.000967,0.000709,0.984351,0.000475,1383.069091796875,79.86479187011719
1,245,77.0,0.000967,0.000709,0.984351,0.000475,985.375,55.82497024536133
2,249,24.0,0.000967,0.000709,0.984351,0.000475,45.06053924560547,5.096174716949463
1,246,58.0,0.000967,0.000709,0.984351,0.000475,517.5588989257812,34.733299255371094
1,247,54.0,0.000967,0.000709,0.984351,0.000475,452.3333740234375,28.61496353149414
1,248,115.0,0.000967,0.000709,0.984351,0.000475,1954.897705078125,103.5772705078125
1,249,44.0,0.000967,0.000709,0.984351,0.000475,273.4947204589844,21.666349411010742
2,250,37.0,0.000963,0.000601,0.89278,0.000423,-7.61807107925415,1.411553978919983
1,250,21.0,0.000963,0.000601,0.89278,0.000423,-41.50481033325195,1.7942733764648438
3,250,64.0,0.0007,0.0007,0.7818,0.001,0.06759318709373474,0.10968946665525436
3,251,28.0,0.0007,0.0007,0.7818,0.001,2.2326316833496094,0.08611485362052917
3,252,27.0,0.0007,0.0007,0.7818,0.001,0.7489200830459595,0.08791463077068329
2,251,123.0,0.000963,0.000601,0.89278,0.000423,177.337646484375,1.102988839149475
3,253,19.0,0.0007,0.0007,0.7818,0.001,-1.0467873811721802,0.10386486351490021
1,251,122.0,0.000963,0.000601,0.89278,0.000423,89.14840698242188,0.9231864213943481
2,252,65.0,0.000963,0.000601,0.89278,0.000423,22.59455680847168,0.8204911351203918
1,252,89.0,0.000963,0.000601,0.89278,0.000423,105.35832214355469,0.8013662695884705
3,254,92.0,0.0007,0.0007,0.7818,0.001,12.468360900878906,0.06689328700304031
2,253,88.0,0.000963,0.000601,0.89278,0.000423,-91.778076171875,1.7122392654418945
1,253,123.0,0.000963,0.000601,0.89278,0.000423,60.550743103027344,1.0989149808883667
2,254,95.0,0.000963,0.000601,0.89278,0.000423,-367.76568603515625,11.3568115234375
1,254,65.0,0.000963,0.000601,0.89278,0.000423,25.60569190979004,0.874445378780365
3,255,165.0,0.0007,0.0007,0.7818,0.001,-63.10870361328125,0.11992021650075912
3,256,17.0,0.0007,0.0007,0.7818,0.001,-5.819038391113281,0.15913157165050507
1,255,62.0,0.000963,0.000601,0.89278,0.000423,68.53350830078125,1.1103696823120117
3,257,81.0,0.0007,0.0007,0.7818,0.001,2.6608457565307617,0.07205578684806824
2,255,168.0,0.000963,0.000601,0.89278,0.000423,205.30068969726562,1.188770055770874
3,258,93.0,0.0007,0.0007,0.7818,0.001,7.867131233215332,0.07124929130077362
3,259,72.0,0.0007,0.0007,0.7818,0.001,-4.0650954246521,0.17288200557231903
1,256,200.0,0.000963,0.000601,0.89278,0.000423,139.30323791503906,1.6244970560073853
3,260,42.0,0.0007,0.0007,0.7818,0.001,8.98508071899414,0.0800815150141716
3,261,16.0,0.0007,0.0007,0.7818,0.001,-13.919839859008789,0.31605249643325806
1,257,73.0,0.000963,0.000601,0.89278,0.000423,30.97221565246582,0.6799401044845581
3,262,30.0,0.0007,0.0007,0.7818,0.001,-7.093736171722412,0.14158053696155548
2,256,200.0,0.000963,0.000601,0.89278,0.000423,32.60523986816406,2.6954331398010254
1,258,35.0,0.000963,0.000601,0.89278,0.000423,4.94661283493042,0.8102052807807922
2,257,29.0,0.000963,0.000601,0.89278,0.000423,-15.569541931152344,1.8422123193740845
1,259,108.0,0.000963,0.000601,0.89278,0.000423,4.663152694702148,1.9546937942504883
3,263,174.0,0.0007,0.0007,0.7818,0.001,-26.67656707763672,0.21883609890937805
1,260,93.0,0.000963,0.000601,0.89278,0.000423,-27.916240692138672,0.9025986790657043
2,258,200.0,0.000963,0.000601,0.89278,0.000423,271.1609191894531,0.8963174819946289
1,261,61.0,0.000963,0.000601,0.89278,0.000423,44.18905258178711,0.8187651038169861
3,264,70.0,0.0007,0.0007,0.7818,0.001,20.14056396484375,0.07164890319108963
3,265,56.0,0.0007,0.0007,0.7818,0.001,13.649799346923828,0.060227591544389725
1,262,105.0,0.000963,0.000601,0.89278,0.000423,-440.6155090332031,11.506548881530762
2,259,124.0,0.000963,0.000601,0.89278,0.000423,48.844520568847656,1.4053850173950195
3,266,145.0,0.0007,0.0007,0.7818,0.001,47.33395004272461,0.06360634416341782
3,267,49.0,0.0007,0.0007,0.7818,0.001,14.162945747375488,0.07553747296333313
2,260,141.0,0.000963,0.000601,0.89278,0.000423,180.0026092529297,1.0174899101257324
1,263,180.0,0.000963,0.000601,0.89278,0.000423,172.2350311279297,1.0112587213516235
3,268,123.0,0.0007,0.0007,0.7818,0.001,22.817873001098633,0.06617293506860733
3,269,32.0,0.0007,0.0007,0.7818,0.001,-9.033434867858887,0.20890799164772034
1,264,151.0,0.000963,0.000601,0.89278,0.000423,88.772216796875,0.8867751955986023
3,270,46.0,0.0007,0.0007,0.7818,0.001,12.3992919921875,0.08126680552959442
2,261,200.0,0.000963,0.000601,0.89278,0.000423,102.23787689208984,0.5818248391151428
1,265,95.0,0.000963,0.000601,0.89278,0.000423,14.289376258850098,1.386046290397644
2,262,74.0,0.000963,0.000601,0.89278,0.000423,51.742061614990234,0.7132550477981567
3,271,93.0,0.0007,0.0007,0.7818,0.001,0.9309322834014893,0.07834793627262115
3,272,32.0,0.0007,0.0007,0.7818,0.001,-0.04988023638725281,0.09835411608219147
1,266,122.0,0.000963,0.000601,0.89278,0.000423,74.24436950683594,0.9994919896125793
2,263,125.0,0.000963,0.000601,0.89278,0.000423,-376.6329040527344,7.6191086769104
2,264,80.0,0.000963,0.000601,0.89278,0.000423,24.254173278808594,1.4716442823410034
3,273,176.0,0.0007,0.0007,0.7818,0.001,54.61132049560547,0.04811991751194
1,267,171.0,0.000963,0.000601,0.89278,0.000423,-312.53399658203125,5.246737003326416
3,274,59.0,0.0007,0.0007,0.7818,0.001,15.369380950927734,0.07124543190002441
3,275,31.0,0.0007,0.0007,0.7818,0.001,-7.564769744873047,0.17310398817062378
2,265,135.0,0.000963,0.000601,0.89278,0.000423,118.05514526367188,1.317670464515686
1,268,85.0,0.000963,0.000601,0.89278,0.000423,46.947853088378906,0.6505134105682373
3,276,44.0,0.0007,0.0007,0.7818,0.001,1.3093429803848267,0.0908760353922844
2,266,84.0,0.000963,0.000601,0.89278,0.000423,-23.467897415161133,1.9961330890655518
3,277,69.0,0.0007,0.0007,0.7818,0.001,0.48666808009147644,0.12425873428583145
3,278,40.0,0.0007,0.0007,0.7818,0.001,4.964738845825195,0.0954873114824295
1,269,122.0,0.000963,0.000601,0.89278,0.000423,148.8272247314453,0.7644161581993103
2,267,87.0,0.000963,0.000601,0.89278,0.000423,38.82170104980469,1.0390413999557495
3,279,27.0,0.0007,0.0007,0.7818,0.001,4.624917030334473,0.09193491190671921
3,280,31.0,0.0007,0.0007,0.7818,0.001,-1.5913549661636353,0.08218509703874588
1,270,139.0,0.000963,0.000601,0.89278,0.000423,163.64242553710938,1.0728206634521484
2,268,138.0,0.000963,0.000601,0.89278,0.000423,57.6538200378418,1.2722643613815308
3,281,138.0,0.0007,0.0007,0.7818,0.001,-12.873748779296875,0.10580527037382126
1,271,80.0,0.000963,0.000601,0.89278,0.000423,31.922271728515625,0.8660880923271179
3,282,38.0,0.0007,0.0007,0.7818,0.001,3.077547788619995,0.1042177602648735
3,283,58.0,0.0007,0.0007,0.7818,0.001,10.798304557800293,0.05923880264163017
3,284,27.0,0.0007,0.0007,0.7818,0.001,1.6820392608642578,0.09120842069387436
1,272,83.0,0.000963,0.000601,0.89278,0.000423,14.502164840698242,1.4032162427902222
2,269,146.0,0.000963,0.000601,0.89278,0.000423,-294.25640869140625,5.087941646575928
3,285,32.0,0.0007,0.0007,0.7818,0.001,-22.28036117553711,0.15456990897655487
3,286,36.0,0.0007,0.0007,0.7818,0.001,3.986424207687378,0.0706135705113411
3,287,21.0,0.0007,0.0007,0.7818,0.001,-1.706019639968872,0.11495406925678253
2,270,134.0,0.000963,0.000601,0.89278,0.000423,53.30842590332031,1.389794945716858
3,288,25.0,0.0007,0.0007,0.7818,0.001,1.8694998025894165,0.08279096335172653
2,271,32.0,0.000963,0.000601,0.89278,0.000423,-2.4736642837524414,1.3553158044815063
1,273,200.0,0.000963,0.000601,0.89278,0.000423,82.58241271972656,0.6442229151725769
3,289,44.0,0.0007,0.0007,0.7818,0.001,6.007822036743164,0.07174769043922424
2,272,41.0,0.000963,0.000601,0.89278,0.000423,15.228297233581543,0.8325393795967102
3,290,50.0,0.0007,0.0007,0.7818,0.001,4.34415864944458,0.060765381902456284
1,274,125.0,0.000963,0.000601,0.89278,0.000423,75.2258529663086,1.0201538801193237
2,273,117.0,0.000963,0.000601,0.89278,0.000423,174.86245727539062,0.9573161005973816
3,291,74.0,0.0007,0.0007,0.7818,0.001,3.0215320587158203,0.0645131915807724
1,275,136.0,0.000963,0.000601,0.89278,0.000423,29.469148635864258,0.6696474552154541
2,274,119.0,0.000963,0.000601,0.89278,0.000423,-53.751708984375,2.201059579849243
3,292,155.0,0.0007,0.0007,0.7818,0.001,21.080188751220703,0.04005536064505577
2,275,111.0,0.000963,0.000601,0.89278,0.000423,90.26338195800781,0.7834003567695618
3,293,66.0,0.0007,0.0007,0.7818,0.001,11.765987396240234,0.05137452110648155
1,276,112.0,0.000963,0.000601,0.89278,0.000423,28.657896041870117,1.337133765220642
2,276,31.0,0.000963,0.000601,0.89278,0.000423,-12.688384056091309,1.7396811246871948
2,277,86.0,0.000963,0.000601,0.89278,0.000423,67.85285186767578,0.670549213886261
3,294,123.0,0.0007,0.0007,0.7818,0.001,16.343425750732422,0.04279441758990288
2,278,38.0,0.000963,0.000601,0.89278,0.000423,24.804344177246094,0.5721684098243713
1,277,150.0,0.000963,0.000601,0.89278,0.000423,85.3360824584961,1.6778334379196167
3,295,107.0,0.0007,0.0007,0.7818,0.001,8.532901763916016,0.04573236033320427
1,278,65.0,0.000963,0.000601,0.89278,0.000423,70.39724731445312,0.8114154934883118
2,279,101.0,0.000963,0.000601,0.89278,0.000423,46.301361083984375,0.8628979921340942
1,279,47.0,0.000963,0.000601,0.89278,0.000423,11.435200691223145,1.0706003904342651
3,296,51.0,0.0007,0.0007,0.7818,0.001,-1.7028728723526,0.0565258227288723
2,280,44.0,0.000963,0.000601,0.89278,0.000423,-2.8533132076263428,1.4750646352767944
2,281,52.0,0.000963,0.000601,0.89278,0.000423,38.826690673828125,0.5790345072746277
3,297,98.0,0.0007,0.0007,0.7818,0.001,15.18429183959961,0.03770104795694351
3,298,46.0,0.0007,0.0007,0.7818,0.001,0.8767192959785461,0.061855148524045944
3,299,13.0,0.0007,0.0007,0.7818,0.001,-10.713207244873047,0.24001644551753998
1,280,174.0,0.000963,0.000601,0.89278,0.000423,-287.94195556640625,4.158690929412842
1,281,31.0,0.000963,0.000601,0.89278,0.000423,-33.690433502197266,1.852609634399414
2,282,123.0,0.000963,0.000601,0.89278,0.000423,92.93010711669922,0.699822187423706
1,282,96.0,0.000963,0.000601,0.89278,0.000423,128.06707763671875,0.937218964099884
2,283,109.0,0.000963,0.000601,0.89278,0.000423,118.15196990966797,0.941825807094574
2,284,22.0,0.000963,0.000601,0.89278,0.000423,-61.917842864990234,2.4382405281066895
1,283,200.0,0.000963,0.000601,0.89278,0.000423,310.4524230957031,0.9634845852851868
2,285,178.0,0.000963,0.000601,0.89278,0.000423,147.39271545410156,0.7308415174484253
2,286,119.0,0.000963,0.000601,0.89278,0.000423,117.3767318725586,1.0057892799377441
1,284,163.0,0.000963,0.000601,0.89278,0.000423,175.61488342285156,0.8973087668418884
2,287,105.0,0.000963,0.000601,0.89278,0.000423,72.86112213134766,0.8898040652275085
1,285,93.0,0.000963,0.000601,0.89278,0.000423,74.47933197021484,0.9024595618247986
1,286,54.0,0.000963,0.000601,0.89278,0.000423,24.437591552734375,0.603265106678009
2,288,125.0,0.000963,0.000601,0.89278,0.000423,-61.29712677001953,2.8297460079193115
2,289,42.0,0.000963,0.000601,0.89278,0.000423,1.8965474367141724,0.9751307368278503
1,287,115.0,0.000963,0.000601,0.89278,0.000423,2.5934460163116455,0.9170319437980652
2,290,81.0,0.000963,0.000601,0.89278,0.000423,29.363161087036133,0.5153257250785828
1,288,124.0,0.000963,0.000601,0.89278,0.000423,-136.0845184326172,1.6820844411849976
2,291,106.0,0.000963,0.000601,0.89278,0.000423,-172.66941833496094,2.7778477668762207
1,289,144.0,0.000963,0.000601,0.89278,0.000423,178.442138671875,0.816493034362793
2,292,136.0,0.000963,0.000601,0.89278,0.000423,88.64088439941406,0.926067054271698
1,290,80.0,0.000963,0.000601,0.89278,0.000423,73.92859649658203,0.9452524185180664
1,291,45.0,0.000963,0.000601,0.89278,0.000423,30.249788284301758,0.5927649736404419
2,293,95.0,0.000963,0.000601,0.89278,0.000423,12.540669441223145,1.396259069442749
2,294,84.0,0.000963,0.000601,0.89278,0.000423,46.44633483886719,0.9836546778678894
1,292,137.0,0.000963,0.000601,0.89278,0.000423,107.1053695678711,0.933833122253418
1,293,96.0,0.000963,0.000601,0.89278,0.000423,84.77699279785156,0.696894109249115
2,295,200.0,0.000963,0.000601,0.89278,0.000423,315.9105224609375,0.9715882539749146
1,294,105.0,0.000963,0.000601,0.89278,0.000423,104.64030456542969,0.8683621287345886
1,295,46.0,0.000963,0.000601,0.89278,0.000423,-22.709796905517578,1.077609896659851
2,296,176.0,0.000963,0.000601,0.89278,0.000423,-193.5696563720703,3.6373653411865234
1,296,153.0,0.000963,0.000601,0.89278,0.000423,126.09412384033203,0.7169349193572998
2,297,200.0,0.000963,0.000601,0.89278,0.000423,88.74161529541016,0.7486125826835632
1,297,200.0,0.000963,0.000601,0.89278,0.000423,237.0465087890625,0.7857095003128052
2,298,71.0,0.000963,0.000601,0.89278,0.000423,18.3114070892334,0.5671300292015076
1,298,104.0,0.000963,0.000601,0.89278,0.000423,18.7720947265625,1.3752727508544922
2,299,200.0,0.000963,0.000601,0.89278,0.000423,139.0305938720703,0.6051856279373169
1,299,200.0,0.000963,0.000601,0.89278,0.000423,185.43264770507812,0.632942259311676
3,300,72.0,0.0007,0.0007,0.7818,0.001,-4.9780497550964355,0.048019398003816605
2,300,128.0,0.000896,0.000687,0.874848,0.000505,-23.976396560668945,0.9121295809745789
3,301,48.0,0.0007,0.0007,0.7818,0.001,2.466022253036499,0.06612719595432281
3,302,80.0,0.0007,0.0007,0.7818,0.001,-9.37564468383789,0.05289283022284508
1,300,199.0,0.000896,0.000687,0.874848,0.000505,38.29792404174805,0.547996997833252
3,303,24.0,0.0007,0.0007,0.7818,0.001,-5.315937042236328,0.13569776713848114
3,304,31.0,0.0007,0.0007,0.7818,0.001,1.3207937479019165,0.07633065432310104
2,301,153.0,0.000896,0.000687,0.874848,0.000505,-4.98659610748291,0.5189234614372253
3,305,21.0,0.0007,0.0007,0.7818,0.001,-9.092884063720703,0.16272607445716858
1,301,92.0,0.000896,0.000687,0.874848,0.000505,-9.605005264282227,0.5081943273544312
3,306,138.0,0.0007,0.0007,0.7818,0.001,32.623722076416016,0.045725297182798386
2,302,172.0,0.000896,0.000687,0.874848,0.000505,79.41183471679688,0.32109034061431885
1,302,164.0,0.000896,0.000687,0.874848,0.000505,-114.42280578613281,0.8666253089904785
3,307,137.0,0.0007,0.0007,0.7818,0.001,4.612857341766357,0.059187691658735275
2,303,141.0,0.000896,0.000687,0.874848,0.000505,-7.920633316040039,0.6713702082633972
1,303,172.0,0.000896,0.000687,0.874848,0.000505,-43.59651184082031,0.4763692021369934
3,308,187.0,0.0007,0.0007,0.7818,0.001,17.6199951171875,0.04792376607656479
2,304,200.0,0.000896,0.000687,0.874848,0.000505,34.106117248535156,0.35918328166007996
1,304,119.0,0.000896,0.000687,0.874848,0.000505,0.1668616384267807,0.5137048959732056
3,309,43.0,0.0007,0.0007,0.7818,0.001,3.6215343475341797,0.06831671297550201
3,310,62.0,0.0007,0.0007,0.7818,0.001,-0.019561665132641792,0.0578811876475811
3,311,18.0,0.0007,0.0007,0.7818,0.001,-18.232585906982422,0.3383644223213196
1,305,110.0,0.000896,0.000687,0.874848,0.000505,-263.36541748046875,3.29239821434021
3,312,63.0,0.0007,0.0007,0.7818,0.001,9.29822063446045,0.062308866530656815
1,306,82.0,0.000896,0.000687,0.874848,0.000505,36.70307540893555,0.41511088609695435
1,307,22.0,0.000896,0.000687,0.874848,0.000505,-34.95469284057617,1.7269781827926636
2,305,200.0,0.000896,0.000687,0.874848,0.000505,66.70545196533203,0.41770291328430176
3,313,96.0,0.0007,0.0007,0.7818,0.001,-25.977014541625977,0.20723579823970795
1,308,103.0,0.000896,0.000687,0.874848,0.000505,53.5102653503418,0.39579281210899353
2,306,135.0,0.000896,0.000687,0.874848,0.000505,-351.6438903808594,3.0631141662597656
3,314,84.0,0.0007,0.0007,0.7818,0.001,1.3918300867080688,0.09238168597221375
3,315,89.0,0.0007,0.0007,0.7818,0.001,-0.8278388381004333,0.09697844833135605
2,307,131.0,0.000896,0.000687,0.874848,0.000505,59.3253288269043,0.32688814401626587
1,309,200.0,0.000896,0.000687,0.874848,0.000505,-4.428897857666016,0.45661649107933044
3,316,75.0,0.0007,0.0007,0.7818,0.001,14.89300537109375,0.0571632944047451
3,317,66.0,0.0007,0.0007,0.7818,0.001,8.058053970336914,0.05907857045531273
2,308,144.0,0.000896,0.000687,0.874848,0.000505,-323.3125305175781,3.5551228523254395
1,310,200.0,0.000896,0.000687,0.874848,0.000505,71.54573822021484,0.36225196719169617
3,318,130.0,0.0007,0.0007,0.7818,0.001,-22.45356559753418,0.084515780210495
2,309,99.0,0.000896,0.000687,0.874848,0.000505,56.88959884643555,0.46176084876060486
2,310,115.0,0.000896,0.000687,0.874848,0.000505,-297.02532958984375,5.411272048950195
1,311,179.0,0.000896,0.000687,0.874848,0.000505,-324.12396240234375,2.967449426651001
3,319,153.0,0.0007,0.0007,0.7818,0.001,8.176185607910156,0.05014419183135033
3,320,82.0,0.0007,0.0007,0.7818,0.001,10.417485237121582,0.0553123913705349
2,311,142.0,0.000896,0.000687,0.874848,0.000505,67.69955444335938,0.2142178863286972
1,312,174.0,0.000896,0.000687,0.874848,0.000505,-251.9167022705078,2.4271562099456787
3,321,66.0,0.0007,0.0007,0.7818,0.001,8.99983024597168,0.05335022136569023
3,322,22.0,0.0007,0.0007,0.7818,0.001,-2.759572982788086,0.09794645011425018
2,312,122.0,0.000896,0.000687,0.874848,0.000505,6.050682544708252,0.6821714639663696
1,313,200.0,0.000896,0.000687,0.874848,0.000505,87.12274932861328,0.40550780296325684
3,323,200.0,0.0007,0.0007,0.7818,0.001,40.72854995727539,0.035065945237874985
2,313,119.0,0.000896,0.000687,0.874848,0.000505,-58.621177673339844,1.082224726676941
3,324,107.0,0.0007,0.0007,0.7818,0.001,18.43893051147461,0.04141628369688988
3,325,18.0,0.0007,0.0007,0.7818,0.001,-4.513498306274414,0.12127884477376938
1,314,200.0,0.000896,0.000687,0.874848,0.000505,-73.81021118164062,1.178393006324768
2,314,200.0,0.000896,0.000687,0.874848,0.000505,1.433709979057312,0.23242032527923584
2,315,77.0,0.000896,0.000687,0.874848,0.000505,-23.501188278198242,0.5577733516693115
3,326,200.0,0.0007,0.0007,0.7818,0.001,37.13466262817383,0.02701444737613201
1,315,138.0,0.000896,0.000687,0.874848,0.000505,30.988018035888672,0.4243501126766205
3,327,63.0,0.0007,0.0007,0.7818,0.001,10.152291297912598,0.04706403985619545
3,328,50.0,0.0007,0.0007,0.7818,0.001,-10.98405933380127,0.1290406882762909
1,316,135.0,0.000896,0.000687,0.874848,0.000505,-277.58953857421875,3.6416518688201904
2,316,198.0,0.000896,0.000687,0.874848,0.000505,-84.48627471923828,1.536974549293518
3,329,90.0,0.0007,0.0007,0.7818,0.001,10.25044059753418,0.03929287567734718
